secID,tickerBond,tickerEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
128030.XSHE,128030,002100,2018-07-06,10.0,9.999908999999999,91.6,8.15,6.22,8.086,0.0037700000000000003,0.0024289999999999997,20.0225,86.296451,6.145733,87.9276232568042,1.0417659048109391,1.6311722568041978,4.463013698630137,0.1889682513016406,8.15,2022-12-21
128021.XSHE,128021,002562,2018-07-06,7.0,6.9999649999999995,91.11,11.23,6.01,7.813,-0.011929,-0.021123,70.2438,84.228247,8.170361999999999,85.97752451643123,1.059695548487069,1.7492775164312333,4.397260273972603,0.45230002626575205,11.23,2022-11-27
127004.XSHE,127004,000700,2018-07-13,8.1366,8.136589,88.54,7.72,3.64,4.732,0.014191999999999998,0.023383,87.7826,90.562453,-2.233214,91.05612020573291,0.9723673686068771,0.49366720573290696,3.8876712328767122,0.32917855191369927,7.72,2022-06-01
128015.XSHE,128015,002279,2018-07-13,7.8,7.798538000000001,94.771,12.87,9.42,12.245999999999999,0.001808,0.000824,29.4801,87.943178,7.763902000000001,91.6649766760034,1.0338845155110339,3.7217986760033996,3.904109589041096,0.43507401283000113,12.87,2022-06-07
113016.XSHG,113016,601127,2018-07-13,15.0,14.996875,91.02,22.76,17.25,22.425,0.005524,0.020975999999999998,20.0936,84.768754,7.37447,90.97869511268367,1.0004540061523763,6.209941112683662,4.317808219178082,0.36280718758040054,22.76,2022-11-05
127003.XSHE,127003,000861,2018-07-13,11.11,11.108965,83.969,5.25,2.43,3.159,-0.00132,0.002364,81.4145,94.779094,-11.405567999999999,94.8452909465933,0.8853259783586128,0.06619694659329284,2.904109589041096,0.22795760974356613,5.25,2021-06-07
113009.XSHG,113009,601238,2018-07-13,41.0558,25.52244017,100.9,14.86,10.45,13.585,-0.002077,0.00418,43.4807,95.26945699999999,5.910124,96.84215276629837,1.0419016628378153,1.5726957662983838,2.5287671232876714,0.28972535104819536,14.86,2021-01-21
128013.XSHE,128013,002325,2018-07-13,12.0,11.999822,84.605,9.98,3.6,4.68,-0.006984000000000001,-0.007706,134.5438,92.73759100000001,-8.769465,92.82720229608852,0.9114246460874436,0.089611296088507,3.043835616438356,0.29873194914504875,9.98,2021-07-28
128039.XSHE,128039,002224,2018-07-13,6.2,6.2,89.258,7.38,5.81,,0.000325,0.011766,13.3776,83.23990699999999,7.229817,85.44750364366361,1.0445945895883286,2.207596643663624,4.904109589041096,0.3654184897347149,7.38,2023-06-07
110041.XSHG,110041,600863,2018-07-13,18.7522,18.750811,96.64,2.95,2.27,2.951,-0.000414,0.004261,25.5894,88.58153399999999,9.097230999999999,89.11137992269192,1.0844855066080168,0.5298459226919326,4.443835616438356,0.18199225137351316,2.95,2022-12-21
