secID,tickerBond,secShortNameBond,tickerEqu,secShortNameEqu,tradeDate,totalSize,remainSize,closePriceBond,convPrice,closePriceEqu,exerPar,chgPct,chgPct7,bondPremRatio,debtPuredebtRatio,puredebtPremRatio,evaluatePrice,premRatio,optionPrice,duration,volatiliry,strikePrice,accrualEndDate
128048.XSHE,128048,张行转债,002839,张家港行,2020-04-03,25.0,24.996985000000002,117.1,5.91,5.78,7.513999999999999,-0.0038280000000000002,-0.016793000000000002,19.7337,98.486395,18.899670999999998,100.8594796522385,1.1610212585248156,2.373084652238501,3.6082191780821917,0.35468666177345887,5.91,2023-11-11
128014.XSHE,128014,永东转债,002753,永东股份,2020-04-03,3.4,3.3697739999999996,104.68,12.64,6.75,8.775,-0.021682,-0.02074,96.0229,102.529466,2.097479,102.87179152089624,1.01757730134151,0.3423255208962364,2.0356164383561643,0.32099528195909666,12.64,2022-04-16
123011.XSHE,123011,德尔转债,300473,德尔股份,2020-04-03,5.647066000000001,2.507664,109.0,34.66,23.9,31.07,-0.029299000000000002,-0.027741000000000002,58.0728,102.21087,6.642278,107.8942677471775,1.010248294704715,5.6833977471775,3.287671232876712,0.3798956738895562,34.66,2023-07-17
128013.XSHE,128013,洪涛转债,002325,洪涛股份,2020-04-03,12.0,11.999161,103.36,8.0,3.36,4.368,-0.008251999999999999,-0.006154,146.0952,104.10295,-0.713669,104.16796587255301,0.9922436243639283,0.06501587255300793,1.3178082191780822,0.3910825639682751,8.0,2021-07-28
128063.XSHE,128063,未来转债,002631,德尔未来,2020-04-03,6.3,6.299452,114.98899999999999,8.67,7.96,10.347999999999999,-0.023282,-0.01275,25.2455,109.180489,5.3201,113.27286407594138,1.0151504593625182,4.092375075941384,4.0,0.558532027514985,8.67,2024-04-02
113027.XSHG,113027,华钰转债,601020,华钰矿业,2020-04-03,6.4,6.399671,108.27,10.17,7.98,10.374,-0.005511,-0.018938,37.9831,96.25074000000001,12.487447,99.03917495046704,1.0932037757195536,2.7884349504670305,4.197260273972603,0.3953504521813526,10.17,2024-06-13
113528.XSHG,113528,长城转债,603897,长城科技,2020-04-03,6.34,6.339303,106.1,24.03,16.45,21.385,-0.016225999999999997,-0.011091,54.9898,99.395668,6.745095,103.83367554310053,1.021826487842653,4.438007543100528,3.9095890410958902,0.33652220972767904,24.03,2024-02-29
110042.XSHG,110042,航电转债,600372,中航电子,2020-04-03,24.0,23.94751913,117.99,14.18,13.06,16.977999999999998,-0.001016,-0.0016079999999999998,28.1085,98.213298,20.136481,101.7597145052309,1.159496177575604,3.546416505230914,2.7260273972602738,0.3205915085587889,14.18,2022-12-24
128023.XSHE,128023,亚太转债,002284,亚太股份,2020-04-03,10.0,9.993414,101.08200000000001,10.34,4.68,6.084,-0.009854,-0.014891,123.3307,99.47488,1.615604,100.16333695098884,1.009171649796978,0.6884569509888298,2.6684931506849314,0.49235953936122734,10.34,2022-12-03
128046.XSHE,128046,利尔转债,002258,利尔化学,2020-04-03,8.52,8.519239,113.398,18.62,14.52,18.875999999999998,-0.012213,0.009229000000000001,45.418,96.19358100000001,17.885205,101.22591530560378,1.1202467239505651,5.032334305603769,3.536986301369863,0.42509402461102647,18.62,2023-10-16
128062.XSHE,128062,亚药转债,002370,亚太药业,2020-04-03,9.65,9.645442999999998,90.15,16.25,4.89,6.357,-0.003867,-0.008273,199.5782,85.59585600000001,5.320519,87.0316454265145,1.035830123148924,1.4357894265144833,3.9972602739726026,0.6282945055943112,16.25,2024-04-01
113525.XSHG,113525,台华转债,603055,台华新材,2020-04-03,5.33,5.32972,106.63,8.11,5.83,7.579,-0.017869,-0.047691000000000004,48.3309,97.453918,9.415816,99.16954056396827,1.07522934354243,1.7156225639682656,3.7041095890410958,0.34974928162899777,8.11,2023-12-16
113012.XSHG,113012,骆驼转债,601311,骆驼股份,2020-04-03,7.17,5.09537288,107.35,13.29,8.45,10.985,-0.002416,-0.016941,68.83800000000001,98.278705,9.230174,99.52455648940207,1.0786282681041761,1.2458514894020738,1.9698630136986301,0.397551653801113,13.29,2022-03-23
113564.XSHG,113564,天目转债,603136,天目湖,2020-04-03,3.0,3.0,120.7,23.8,21.45,,-0.026927,-0.071253,33.9235,103.628327,16.473945,113.34204149293124,1.0649181751991617,9.71371449293125,4.906849315068493,0.4063929440824484,23.8,2025-02-27
113013.XSHG,113013,国君转债,601211,国泰君安,2020-04-03,70.0,69.99648499,118.92,19.4,16.35,21.255,-0.001847,0.002698,41.1038,100.175326,18.711868,104.07333479913014,1.142655803520903,3.8980087991301393,2.2575342465753425,0.31424354987811604,19.4,2022-07-06
128012.XSHE,128012,辉丰转债,002496,*ST辉丰,2020-04-03,8.45,8.443029,100.63,7.71,2.5,3.25,-0.004255,-0.008591,210.3429,91.568286,9.896127,91.59001531177748,1.0987005478430145,0.021729311777472216,1.0465753424657533,0.5145090485112969,7.71,2021-04-20
128072.XSHE,128072,翔鹭转债,002842,翔鹭钨业,2020-04-03,3.0192229999999998,3.018896,105.11399999999999,15.36,9.39,12.207,-0.017626,-0.036712,71.9436,95.807819,9.713383,100.09578401813904,1.0501341393255041,4.287965018139041,4.380821917808219,0.5312447919744719,15.36,2024-08-19
127012.XSHE,127012,招路转债,001965,招商公路,2020-04-03,50.0,49.999069,107.5,9.09,6.94,9.022,-0.0054399999999999995,-0.01012,40.8033,92.701198,15.963981,94.31331303713709,1.1398178744677379,1.6121150371370885,3.967123287671233,0.2212267543494683,9.09,2024-03-21
123004.XSHE,123004,铁汉转债,300197,铁汉生态,2020-04-03,11.0,8.331669999999999,107.30799999999999,3.98,3.06,3.978,-0.025359,-0.039664,39.5705,96.911159,10.728219000000001,97.7604078378087,1.0976631785132425,0.8492488378087064,2.706849315068493,0.4381214938347581,3.98,2022-12-17
128057.XSHE,128057,博彦转债,002649,博彦科技,2020-04-03,5.758152,5.3781669999999995,118.65,8.81,9.08,11.804,-0.021847,-0.027435,15.1218,99.08205699999999,19.749229999999997,103.61312854130306,1.1451251561495206,4.531071541303069,3.9205479452054797,0.47166948597508407,8.81,2024-03-04
128075.XSHE,128075,远东转债,002406,远东传动,2020-04-03,8.937000000000001,8.936404,113.55,5.79,5.39,7.007000000000001,-0.012609,-0.037712,21.9767,95.32148199999999,19.123201,97.58637905672758,1.1635845196591694,2.264897056727591,4.473972602739726,0.34543904816913795,5.79,2024-09-22
113025.XSHG,113025,明泰转债,601677,明泰铝业,2020-04-03,18.3911,18.388994,113.3,11.3,10.21,13.273,-0.005966,-0.007533,25.3956,97.038016,16.758364,100.83337820815797,1.1236358635739272,3.795362208157964,4.019178082191781,0.33751270198319944,11.3,2024-04-09
128040.XSHE,128040,华通转债,002758,华通医药,2020-04-03,2.24,2.22317,116.199,11.37,10.24,13.312000000000001,-0.029976999999999997,-0.011114,29.0217,98.319979,18.184525,102.75310069561323,1.1308563849982272,4.433121695613218,3.1945205479452055,0.4680336714810164,11.37,2023-06-13
110041.XSHG,110041,蒙电转债,600863,内蒙华电,2020-04-03,18.7522,18.72853445,113.38,2.82,2.5,3.25,-0.002902,-0.014943999999999999,27.8926,99.236899,14.251857000000001,99.93601175787829,1.134525963220279,0.6991127578782903,2.717808219178082,0.3102617862386536,2.82,2022-12-21
123033.XSHE,123033,金力转债,300748,金力永磁,2020-04-03,4.35,4.35,111.554,41.2,31.94,,-0.006227,-0.012796,43.8955,99.629102,11.969292,118.99984657075342,0.9374297800768477,19.37074457075341,4.580821917808219,0.7474114434232325,41.2,2024-10-31
110047.XSHG,110047,山鹰转债,600567,山鹰纸业,2020-04-03,23.0,22.993771,113.7,3.34,3.04,3.952,0.000264,-0.006987,24.9203,102.437188,10.994846,103.41750130865768,1.0994270656438836,0.9803133086576715,3.632876712328767,0.2840067545675631,3.34,2023-11-20
110065.XSHG,110065,淮矿转债,600985,淮北矿业,2020-04-03,27.574,27.574,110.55,9.93,8.35,,-0.007363,-0.011976,31.4684,92.759862,19.178703,96.16599444559088,1.149574760156485,3.4061324455908895,4.723287671232876,0.3550212965443059,9.93,2024-12-22
110059.XSHG,110059,浦发转债,600000,浦发银行,2020-04-03,500.0,500.0,106.29,15.05,10.15,,-0.0009400000000000001,-0.002066,57.6024,99.35470600000001,6.980338000000001,101.2940378478392,1.0493213841437101,1.9393318478391974,4.5698630136986305,0.21285490128254037,15.05,2024-10-27
128032.XSHE,128032,双环转债,002472,双环传动,2020-04-03,10.0,9.997766,103.01100000000001,9.93,5.09,6.617000000000001,-0.00951,-0.0071319999999999995,100.9625,97.282738,5.888262,97.7110258763403,1.0542413108052635,0.42828787634031207,2.7260273972602738,0.3172130658721358,9.93,2022-12-24
110043.XSHG,110043,无锡转债,600908,无锡银行,2020-04-03,30.0,29.98956216,108.97,6.52,5.0,6.5,0.0,0.011604000000000001,42.0968,97.075455,12.252886,97.83570930395739,1.1138059996217786,0.7602543039573829,2.824657534246575,0.24048235993519357,6.52,2023-01-29
110034.XSHG,110034,九州转债,600998,九州通,2020-04-03,15.0,14.99272401,117.31,18.32,17.6,22.88,0.010945,-0.014947,22.109,104.465305,12.295657,107.08923517092593,1.0954415708802163,2.623930170925936,0.7835616438356164,0.3291944850692368,18.32,2021-01-14
110066.XSHG,110066,盛屯转债,600711,盛屯矿业,2020-04-03,23.86456,23.86456,106.68,4.92,4.15,,,,26.4736,92.62968000000001,15.168270999999999,94.70405308204761,1.126456540435254,2.074373082047598,4.912328767123288,0.42779596187902474,4.92,2025-03-01
110064.XSHG,110064,建工转债,600939,重庆建工,2020-04-03,16.6,16.6,113.0,4.65,3.85,,-0.0062439999999999996,-0.0033520000000000004,36.4805,100.00972900000001,12.989007,101.52872029745281,1.112985563778794,1.5189912974527984,4.715068493150685,0.3256754910029307,4.65,2024-12-19
123010.XSHE,123010,博世转债,300422,博世科,2020-04-03,4.3,4.296768,116.43799999999999,12.38,11.12,14.456,-0.01047,-0.026039,29.6315,98.130214,18.656625,102.47934464149878,1.1362094518396118,4.349130641498795,3.252054794520548,0.4216025408367459,12.38,2023-07-04
127013.XSHE,127013,创维转债,000810,创维数字,2020-04-03,10.4,9.78076,119.99,11.49,11.41,14.833,-0.016475,-0.034674,20.8312,99.907326,20.101302,106.03331879007774,1.1316254302815265,6.1259927900777456,4.032876712328767,0.5621149206345619,11.49,2024-04-14
128026.XSHE,128026,众兴转债,002772,众兴菌业,2020-04-03,9.2,9.193729,103.53,11.54,7.77,10.101,-0.013999999999999999,-0.014019,53.7627,97.392485,6.301837,99.30061643366112,1.042591715119557,1.9081314336611312,2.6931506849315068,0.4282759962921106,11.54,2022-12-12
110058.XSHG,110058,永鼎转债,600105,永鼎股份,2020-04-03,9.8,9.794573,112.29,5.1,4.52,5.876,-0.017671,-0.027792,26.6988,96.89800799999999,15.884735000000001,99.42358065289756,1.12941013854672,2.5255726528975675,4.035616438356165,0.5395383160073064,5.1,2024-04-15
113532.XSHG,113532,海环转债,603817,海峡环保,2020-04-03,4.6,4.59965,106.74,7.75,5.67,7.371,-0.012764,-0.020644,45.8968,94.628502,12.798996,96.50689752406092,1.1060349336521544,1.8783955240609223,3.9972602739726026,0.38554282091617265,7.75,2024-04-01
128042.XSHE,128042,凯中转债,002823,凯中精密,2020-04-03,4.16,4.157738,110.0,13.01,10.1,13.13,-0.018479,-0.012124,41.693000000000005,101.904811,7.943874,105.99796463938415,1.0377557755399471,4.0931536393841625,3.3205479452054796,0.4620149733071429,13.01,2023-07-29
128051.XSHE,128051,光华转债,002741,光华科技,2020-04-03,2.4930000000000003,2.491703,115.07,12.72,11.85,15.405,-0.024831,-0.012809000000000001,23.5181,98.023916,17.38972,103.66756646567187,1.1099903655798065,5.643650465671874,3.695890410958904,0.45916082537603314,12.72,2023-12-13
113032.XSHG,113032,桐20转债,601233,桐昆股份,2020-04-03,23.0,23.0,110.76,14.58,11.39,,-0.008415,-0.016428,41.7805,92.877787,19.253487,97.5908665398605,1.1349422740780832,4.713079539860507,4.912328767123288,0.3994576363520918,14.58,2025-03-01
113021.XSHG,113021,中信转债,601998,中信银行,2020-04-03,400.0,399.99846099999996,108.75,7.22,5.13,6.669,-0.00045999999999999996,-0.002934,53.0555,102.74193100000001,5.847728,103.54285659627503,1.050289740643608,0.800925596275016,3.9178082191780823,0.1827714529131943,7.22,2024-03-03
113524.XSHG,113524,奇精转债,603677,奇精机械,2020-04-03,3.3,3.29952,108.6,14.56,10.19,13.247,-0.009304999999999999,-0.005677000000000001,55.1733,100.646971,7.901905999999999,103.98310041318697,1.0444004801594424,3.3361294131869825,3.695890410958904,0.3978954765261852,14.56,2023-12-13
113017.XSHG,113017,吉视转债,601929,吉视传媒,2020-04-03,15.6,15.58977299,106.42,2.95,2.02,2.6260000000000003,-0.005792,-0.006813,55.4153,98.017262,8.572712,98.44818441779694,1.0809747343675946,0.4309224177969415,2.7315068493150685,0.362163886935183,2.95,2022-12-26
128018.XSHE,128018,时达转债,002527,新时达,2020-04-03,8.825057000000001,8.821468,106.18,7.45,5.16,6.707999999999999,-0.019575,-0.027656,53.3025,97.73168199999999,8.644401,98.64383404252935,1.076397739712971,0.9121520425293518,2.591780821917808,0.3376252796222463,7.45,2022-11-05
123026.XSHE,123026,中环转债,300692,中环环保,2020-04-03,2.9,2.320086,112.52,12.31,11.18,14.534,-0.02521,-0.024406999999999998,23.8927,96.37540600000001,16.751778,101.0630736784362,1.1133641191046455,4.687667678436187,3.1835616438356165,0.4619320966982052,12.31,2023-06-09
113535.XSHG,113535,大业转债,603278,大业股份,2020-04-03,5.0,4.999402,105.77,12.56,9.2,11.96,-0.01481,-0.033446,44.398999999999994,99.329944,6.483499,102.12372309571214,1.0357045042401216,2.793779095712135,3.095890410958904,0.4100703284072136,12.56,2023-05-08
128071.XSHE,128071,合兴转债,002228,合兴包装,2020-04-03,5.9575,5.957016,108.141,4.38,3.33,4.329,-0.0169,-0.027561000000000002,42.2395,95.575057,13.147722,96.78779642546218,1.1172999488967714,1.21273942546217,4.36986301369863,0.3420696893324517,4.38,2024-08-15
127007.XSHE,127007,湖广转债,000665,湖北广电,2020-04-03,17.33592,12.187712,118.9,5.61,5.45,7.085,-0.006293,-0.009167,22.3906,99.727753,19.224586,102.12731076137598,1.1642331430601751,2.3995577613759664,3.232876712328767,0.46207945792904487,5.61,2023-06-27
110053.XSHG,110053,苏银转债,600919,江苏银行,2020-04-03,200.0,199.995801,111.85,7.56,5.96,7.747999999999999,-0.001428,-0.0078060000000000004,41.8768,102.920726,8.675875,104.22802046859694,1.0731279314059265,1.3072944685969397,3.9452054794520546,0.17235087757246842,7.56,2024-03-13
110031.XSHG,110031,航信转债,600271,航天信息,2020-04-03,24.0,23.98464328,117.75,21.79,19.02,24.726,0.0033229999999999996,-0.013984,34.8986,105.75752800000001,11.339592,106.14295427541515,1.1093529552085708,0.38542627541513724,0.18904109589041096,0.3490163860909685,21.79,2020-06-11
113534.XSHG,113534,鼎胜转债,603876,鼎胜新材,2020-04-03,12.54,11.985685,114.53,15.28,13.42,17.445999999999998,-0.008912999999999999,-0.019435,30.4037,96.963252,18.116913,102.4478736586845,1.1179343788194993,5.484621658684504,4.016438356164383,0.4577056958352168,15.28,2024-04-08
128069.XSHE,128069,华森转债,002907,华森制药,2020-04-03,3.0,2.999091,115.601,18.08,17.39,22.607,-0.012025,-0.052466,20.1878,101.27076,14.150422,110.32706018376567,1.0478027766483564,9.05630018376567,4.2246575342465755,0.47290382028484396,18.08,2024-06-23
127014.XSHE,127014,北方转债,000065,北方国际,2020-04-03,5.7821,5.7821,111.704,8.84,7.17,,-0.016517,-0.01695,37.7215,96.47165,15.789457999999998,99.6635504149685,1.1208109638368164,3.191900414968495,4.558904109589041,0.39223162157072444,8.84,2024-10-23
128064.XSHE,128064,司尔转债,002538,司尔特,2020-04-03,8.0,7.999308999999999,107.19,6.15,4.87,6.331,-0.0075,-0.016606,35.3631,96.972577,10.536404,98.59373569985523,1.0871887472274508,1.6211586998552308,4.013698630136986,0.38345235552803686,6.15,2024-04-07
113508.XSHG,113508,新凤转债,603225,新凤鸣,2020-04-03,21.53,21.522172,106.95,15.91,10.29,13.377,-0.0032619999999999997,-0.006226,65.3619,98.66451500000001,8.397634,100.34005422637445,1.0658754454996908,1.6755392263744364,3.0602739726027397,0.2989165365783566,15.91,2023-04-25
128022.XSHE,128022,众信转债,002707,众信旅游,2020-04-03,7.0,6.998905000000001,104.1,7.91,4.54,5.902,-0.012212,-0.024258000000000002,81.3724,97.065719,7.246925999999999,98.08282680341345,1.0613478770207827,1.0171078034134549,2.66027397260274,0.476618929922008,7.91,2022-11-30
113505.XSHG,113505,杭电转债,603618,杭电股份,2020-04-03,7.8,7.499224000000001,109.06,7.24,5.63,7.319,-0.017654,-0.009984999999999999,40.2476,98.62735699999999,10.577838999999999,100.34913893207188,1.0868055387483162,1.7217819320718977,2.9205479452054797,0.4607993490012762,7.24,2023-03-05
128073.XSHE,128073,哈尔转债,002615,哈尔斯,2020-04-03,3.0,2.999109,113.3,5.8,4.78,6.2139999999999995,-0.06441000000000001,-0.075102,37.4769,100.51282900000001,12.72193,102.2612206277251,1.1079468766802698,1.748391627725091,3.3835616438356166,0.435028549132123,5.8,2023-08-21
113557.XSHG,113557,森特转债,603098,森特股份,2020-04-03,6.0,6.0,111.25,10.26,8.7,,-0.004919,-0.013129,31.1982,98.468595,12.980184,102.28030597846313,1.0876971762621201,3.8117109784631453,4.712328767123288,0.3508177492089019,10.26,2024-12-18
113559.XSHG,113559,永创转债,603901,永创智能,2020-04-03,5.1217,5.1217,112.33,10.39,8.12,,-0.008736,-0.024998,43.7325,96.48649300000001,16.420441,100.40650636180926,1.1187522011295272,3.9200133618092585,4.723287671232876,0.4689278489917185,10.39,2024-12-22
128050.XSHE,128050,钧达转债,002865,钧达股份,2020-04-03,3.2,3.198919,119.999,14.93,15.9,20.67,-0.039931,-0.012297,12.6783,106.076296,13.125179000000001,114.63161261436939,1.046822924874022,8.555316614369385,3.684931506849315,0.520753355975744,14.93,2023-12-09
113568.XSHG,113568,新春转债,603667,五洲新春,2020-04-03,3.3,3.3,112.71,9.08,8.06,,,,26.9735,101.66226999999999,10.86709,105.14611283313837,1.0719369167632962,3.483842833138381,4.923287671232877,0.3807376329705274,9.08,2025-03-05
128033.XSHE,128033,迪龙转债,002658,雪迪龙,2020-04-03,5.2,5.197725,106.5,8.93,6.1,7.93,-0.003276,-0.01662,55.909,96.82943900000001,9.987211,98.1245779303015,1.0853549869600216,1.2951389303014944,2.7315068493150685,0.3910096942532244,8.93,2022-12-26
110052.XSHG,110052,贵广转债,600996,贵广网络,2020-04-03,16.0,15.265841,118.8,8.04,7.72,10.036,-0.0036060000000000003,-0.013699000000000001,23.7243,102.03249,16.4335,106.34870923124481,1.1170798485356421,4.316219231244822,3.9205479452054797,0.5293030134431506,8.04,2024-03-04
113011.XSHG,113011,光大转债,601818,光大银行,2020-04-03,300.0,299.98848252,116.58,3.97,3.59,4.667,-0.0069,-0.011196,28.9199,100.017966,16.559059,100.61066067956378,1.1587241273695357,0.5926946795637765,1.9506849315068493,0.22880945618570925,3.97,2022-03-16
128058.XSHE,128058,拓邦转债,002139,拓邦股份,2020-04-03,5.73,5.726608000000001,122.48700000000001,5.54,5.52,7.176,0.007311,-0.0025570000000000002,22.9307,104.212358,17.535964,107.11352090831578,1.1435251027257634,2.9011629083157775,3.926027397260274,0.45660396883951854,5.54,2024-03-06
128010.XSHE,128010,顺昌转债,002245,澳洋顺昌,2020-04-03,5.1,5.09467,106.501,9.26,3.98,5.1739999999999995,-0.010205,-0.007308,147.7887,104.00659300000001,2.398316,104.02558752630851,1.023796188347078,0.01899452630850616,0.8027397260273973,0.46810298119110505,9.26,2021-01-21
128096.XSHE,128096,奥瑞转债,002701,奥瑞金,2020-04-03,10.868,10.868,112.23,4.7,4.05,,-0.0006230000000000001,-0.018823,30.2422,95.800241,17.150019,97.40134475187148,1.1522428184734441,1.6011037518714735,4.86027397260274,0.3041807621135827,4.7,2025-02-10
128025.XSHE,128025,特一转债,002728,特一药业,2020-04-03,3.54,2.990813,115.37,15.45,15.3,19.89,-0.013947999999999999,-0.032537,16.500999999999998,97.02023299999999,18.913341,101.89138480928399,1.1322841495965996,4.871151809284006,2.673972602739726,0.2824276862490645,15.45,2022-12-05
128037.XSHE,128037,岩土转债,002542,中化岩土,2020-04-03,6.0366,6.031994999999999,104.05,8.01,3.61,4.6930000000000005,-0.004306,-0.008472,130.8699,98.545711,5.585518,98.91726297987232,1.051889193711032,0.3715519798723206,2.9452054794520546,0.37505812114924264,8.01,2023-03-14
110055.XSHG,110055,伊力转债,600197,伊力特,2020-04-03,8.76,8.759285,110.56,17.25,13.18,17.134,-0.0022559999999999998,-0.009141,44.701,96.892303,14.106071,100.78179471310246,1.0970235280561669,3.889491713102462,3.947945205479452,0.3502531027699826,17.25,2024-03-14
110038.XSHG,110038,济川转债,600566,济川药业,2020-04-03,8.4316,6.30795,115.8,25.5,21.87,27.3375,0.000173,-0.010595,35.0205,99.563221,16.308009,103.75974637248868,1.1160397364917203,4.196525372488673,1.610958904109589,0.3548452282897432,25.5,2021-11-12
113527.XSHG,113527,维格转债,603518,锦泓集团,2020-04-03,7.46,7.45757,102.87,10.52,6.86,8.918,-0.009437000000000001,-0.011626000000000001,57.7539,102.448293,0.411629,104.52811260255827,0.9841371611782295,2.079819602558256,3.808219178082192,0.4312473970240284,10.52,2024-01-23
113026.XSHG,113026,核能转债,601985,中国核电,2020-04-03,78.0,77.998731,105.65,6.2,4.39,5.707000000000001,0.0,-0.007702,49.2095,94.17510300000001,12.184639,94.93377458451931,1.1128810632715342,0.7586715845193066,4.032876712328767,0.199742858796003,6.2,2024-04-14
113553.XSHG,113553,金牌转债,603180,金牌厨柜,2020-04-03,3.92,3.92,121.4,62.69,62.4,,0.008222,0.014796,21.9641,102.15438,18.83974,136.13360731334916,0.8917709770267405,33.979227313349156,4.695890410958904,0.4352494679606168,62.69,2024-12-12
113542.XSHG,113542,好客转债,603898,好莱客,2020-04-03,6.3,6.299531,112.01,16.62,14.03,18.239,-0.002582,-0.013996000000000001,32.6875,95.906638,16.790665,100.62477050304702,1.1131453959103264,4.718132503047022,4.328767123287672,0.31175304046632807,16.62,2024-07-31
113519.XSHG,113519,长久转债,603569,长久物流,2020-04-03,7.0,6.969073,110.66,11.85,8.54,11.102,-0.005572,-0.017753,53.5504,103.190766,7.238277,105.40232636359707,1.0498819505962895,2.2115603635970746,3.5945205479452054,0.3742501140146787,11.85,2023-11-06
127003.XSHE,127003,海印转债,000861,海印股份,2020-04-03,11.11,9.415096,108.396,3.01,2.48,3.2239999999999998,-0.008270999999999999,-0.0018780000000000001,31.5612,106.530667,1.750982,106.89262338141714,1.014064362638182,0.3619563814171509,1.178082191780822,0.40629449831372316,3.01,2021-06-07
128085.XSHE,128085,鸿达转债,002002,鸿达兴业,2020-04-03,24.2678,24.2678,113.76,3.98,3.89,,-0.006723000000000001,-0.006176,16.3919,101.976711,11.554882000000001,103.9664299168988,1.0941993496451623,1.989718916898807,4.704109589041096,0.5657408376279726,3.98,2024-12-15
113516.XSHG,113516,苏农转债,603323,苏农银行,2020-04-03,25.0,12.886375,108.58,5.67,4.41,5.733,-0.001288,-0.009307,39.6028,101.43804499999999,7.040706,102.43624084250494,1.0599764214985303,0.998195842504958,3.328767123287671,0.25699318037644503,5.67,2023-08-01
113502.XSHG,113502,嘉澳转债,603822,嘉澳环保,2020-04-03,1.85,1.8470490000000002,110.63,45.04,25.31,32.903,-0.018366999999999998,-0.025372,96.8698,99.694952,10.968507,103.15571749394773,1.0724563086528944,3.460765493947729,2.6027397260273974,0.35626956401017473,45.04,2022-11-09
113008.XSHG,113008,电气转债,601727,上海电气,2020-04-03,60.0,44.68172976,112.04,5.13,4.63,6.019,-0.006914,-0.008057,24.1393,104.718303,6.991803,,,,-0.16986301369863013,0.3123889978216262,5.13,2020-02-01
113545.XSHG,113545,金能转债,603113,金能科技,2020-04-03,15.0,15.0,109.99,11.4,9.34,,-0.002449,-0.016541,34.249,93.960317,17.060056,97.3533472706398,1.1298019337150331,3.3930302706398043,4.531506849315068,0.40154825642754316,11.4,2024-10-13
123023.XSHE,123023,迪森转债,300335,迪森股份,2020-04-10,6.0,5.9996220000000005,103.11,7.19,4.83,6.279,-0.013244999999999998,-0.011883,53.4908,97.207756,6.071783,98.52249726399043,1.0465629969134602,1.3147412639904341,3.9424657534246577,0.3607746523246887,7.19,2024-03-19
110048.XSHG,110048,福能转债,600483,福能股份,2020-04-10,28.3,28.29921,117.55,8.48,8.05,10.465,-0.0017829999999999999,0.003929,23.829,99.118634,18.595257999999998,101.84933462597742,1.1541557972045702,2.7307006259774202,3.6575342465753424,0.25983274620416885,8.48,2023-12-06
113569.XSHG,113569,科达转债,603660,苏州科达,2020-04-10,5.16,5.16,110.51,14.88,11.49,,,,43.1147,98.397892,12.309316,102.9130294761626,1.0738193264983718,4.515137476162608,4.912328767123288,0.4855317001391361,14.88,2025-03-08
128093.XSHE,128093,百川转债,002455,百川股份,2020-04-10,5.2,5.2,111.111,6.0,5.2,,-0.017569,-0.043795,28.205,107.78639,3.084444,110.12258930840778,1.0089755489568457,2.33619930840778,4.734246575342466,0.4114216328780002,6.0,2025-01-02
128034.XSHE,128034,江银转债,002807,江阴银行,2020-04-10,20.0,17.582392000000002,111.7,4.68,4.19,5.447,-0.005431,0.004406,24.7627,97.780305,14.235684,98.78806779428473,1.1307033581485058,1.0077627942847316,2.7945205479452055,0.23484087344412602,4.68,2023-01-25
123032.XSHE,123032,万里转债,300591,万里马,2020-04-10,1.8029,1.8029,110.0,6.92,5.9,,-0.036778,-0.059025,29.0169,94.205398,16.766132,97.14722346802685,1.1323020470698606,2.9418254680268423,4.504109589041096,0.4815179147653803,6.92,2024-10-10
113009.XSHG,113009,广汽转债,601238,广汽集团,2020-04-10,41.0558,25.52239045,113.6,14.41,10.23,13.299000000000001,-0.0035960000000000002,0.0017640000000000002,60.0172,103.418019,9.845461,103.84451206731654,1.0939432208642814,0.42649306731653763,0.7835616438356164,0.3618528752960241,14.41,2021-01-21
128044.XSHE,128044,岭南转债,002717,岭南股份,2020-04-10,6.6,6.592726,108.375,5.92,4.52,5.876,-0.010301000000000001,-0.00619,41.9424,97.004463,11.721664,98.2024881557424,1.1035871089959013,1.1980251557423958,3.3424657534246576,0.39144642259190465,5.92,2023-08-13
113024.XSHG,113024,核建转债,601611,中国核建,2020-04-10,29.9625,29.961391,105.29,9.87,6.2,8.06,-0.001991,0.00037999999999999997,67.6148,94.794057,11.072364,96.13568870231902,1.0952228191345985,1.341631702319025,3.9945205479452053,0.28067480570938313,9.87,2024-04-07
110033.XSHG,110033,国贸转债,600755,厦门国贸,2020-04-10,28.0,12.11624153,112.2,7.42,6.36,8.267999999999999,-0.003198,0.007181,30.9,105.704334,6.145127,106.10129899100477,1.0574799843827762,0.3969649910047676,0.736986301369863,0.2715988627369415,7.42,2021-01-04
110045.XSHG,110045,海澜转债,600398,海澜之家,2020-04-10,30.0,29.497350899999997,101.92,12.02,6.35,8.255,-0.001078,-0.005076,92.9257,98.963429,2.987539,99.40243175209653,1.025327028761048,0.4390027520965291,3.254794520547945,0.24810393539805048,12.02,2023-07-12
128081.XSHE,128081,海亮转债,002203,海亮股份,2020-04-10,31.5,31.5,110.868,9.83,9.32,,-0.004695,-0.013630000000000001,16.9348,94.16675699999999,17.735816,97.60351155327491,1.1359017543081422,3.43675455327492,4.616438356164384,0.2731232132939271,9.83,2024-11-20
127006.XSHE,127006,敖东转债,000623,吉林敖东,2020-04-10,24.13,24.07467,108.667,20.62,15.66,20.358,-0.007298999999999999,0.003713,43.0851,96.282239,12.862976,99.48752330568352,1.0922676169765708,3.2052843056835134,2.9205479452054797,0.28510126769272703,20.62,2023-03-12
