trade_date,buysell,sec_id,shares,price,value,cash
2019-09-20,1,127004.XSHE,0,95.2,0.0,269711.31000000006
2019-09-20,1,128013.XSHE,0,94.666,0.0,269711.31000000006
2019-09-20,1,128023.XSHE,0,102.801,0.0,269711.31000000006
2019-09-20,1,128050.XSHE,0,100.498,0.0,269711.31000000006
2019-09-20,1,123011.XSHE,0,100.12,0.0,269711.31000000006
2019-09-20,1,113528.XSHG,0,116.501,0.0,269711.31000000006
2019-09-20,1,113530.XSHG,0,98.18,0.0,269711.31000000006
2019-09-20,1,128063.XSHE,0,105.45,0.0,269711.31000000006
2019-09-20,1,113527.XSHG,0,96.89,0.0,269711.31000000006
2019-09-20,1,113524.XSHG,0,94.811,0.0,269711.31000000006
2019-09-20,1,128062.XSHE,0,96.398,0.0,269711.31000000006
2019-09-20,1,113537.XSHG,0,97.19,0.0,269711.31000000006
2019-09-20,1,128010.XSHE,0,103.03,0.0,269711.31000000006
2019-09-20,1,128026.XSHE,0,102.74,0.0,269711.31000000006
2019-09-20,1,128014.XSHE,0,101.3,0.0,269711.31000000006
2019-09-20,1,128037.XSHE,0,109.465,0.0,269711.31000000006
2019-09-20,1,128032.XSHE,0,96.4,0.0,269711.31000000006
2019-09-20,1,128035.XSHE,39,96.4,37596.0,307307.31000000006
2019-09-20,1,123029.XSHE,0,98.0,0.0,307307.31000000006
2019-09-20,0,110056.XSHG,39,101.095,39427.05,267880.26000000007
2019-09-27,1,113502.XSHG,0,101.4,0.0,267880.26000000007
2019-09-27,1,127004.XSHE,0,98.34,0.0,267880.26000000007
2019-09-27,1,128013.XSHE,0,100.6,0.0,267880.26000000007
2019-09-27,1,128023.XSHE,0,102.99,0.0,267880.26000000007
2019-09-27,1,128050.XSHE,0,100.138,0.0,267880.26000000007
2019-09-27,1,123011.XSHE,0,98.5,0.0,267880.26000000007
2019-09-27,1,113528.XSHG,0,105.312,0.0,267880.26000000007
2019-09-27,1,113530.XSHG,0,95.499,0.0,267880.26000000007
2019-09-27,1,128063.XSHE,0,97.115,0.0,267880.26000000007
2019-09-27,1,113527.XSHG,0,96.4,0.0,267880.26000000007
2019-09-27,1,113524.XSHG,0,95.76,0.0,267880.26000000007
2019-09-27,1,128062.XSHE,0,96.0,0.0,267880.26000000007
2019-09-27,1,113537.XSHG,0,115.517,0.0,267880.26000000007
2019-09-27,1,128010.XSHE,0,94.374,0.0,267880.26000000007
2019-09-27,1,128026.XSHE,0,102.12,0.0,267880.26000000007
2019-09-27,1,128014.XSHE,0,104.72,0.0,267880.26000000007
2019-09-27,1,128037.XSHE,0,96.0,0.0,267880.26000000007
2019-09-27,1,128032.XSHE,0,108.22,0.0,267880.26000000007
2019-09-27,1,123029.XSHE,0,103.01,0.0,267880.26000000007
2019-09-27,1,110056.XSHG,39,103.01,40173.9,308054.1600000001
2019-09-27,0,128018.XSHE,39,94.01,36663.9,271390.26000000007
2019-09-30,1,113502.XSHG,0,101.091,0.0,271390.26000000007
2019-09-30,1,127004.XSHE,0,100.82,0.0,271390.26000000007
2019-09-30,1,128013.XSHE,0,98.36,0.0,271390.26000000007
2019-09-30,1,128023.XSHE,0,94.0,0.0,271390.26000000007
2019-09-30,1,128050.XSHE,0,96.24,0.0,271390.26000000007
2019-09-30,1,123011.XSHE,0,103.7,0.0,271390.26000000007
2019-09-30,1,113528.XSHG,0,95.695,0.0,271390.26000000007
2019-09-30,1,113530.XSHG,0,96.195,0.0,271390.26000000007
2019-09-30,1,128063.XSHE,0,95.85,0.0,271390.26000000007
2019-09-30,1,113527.XSHG,0,95.85,0.0,271390.26000000007
2019-09-30,1,113524.XSHG,0,106.39,0.0,271390.26000000007
2019-09-30,1,128062.XSHE,0,100.102,0.0,271390.26000000007
2019-09-30,1,113537.XSHG,0,115.525,0.0,271390.26000000007
2019-09-30,1,128010.XSHE,0,98.9,0.0,271390.26000000007
2019-09-30,1,128026.XSHE,0,103.116,0.0,271390.26000000007
2019-09-30,1,128014.XSHE,0,94.58,0.0,271390.26000000007
2019-09-30,1,128037.XSHE,0,101.9,0.0,271390.26000000007
2019-09-30,1,128032.XSHE,0,108.291,0.0,271390.26000000007
2019-09-30,1,123029.XSHE,0,104.28,0.0,271390.26000000007
2019-09-30,1,128018.XSHE,39,104.28,40669.2,312059.4600000001
2019-09-30,0,128069.XSHE,39,104.803,40873.17,271186.2900000001
2019-10-11,1,113502.XSHG,0,96.13,0.0,271186.2900000001
2019-10-11,1,127004.XSHE,0,101.2,0.0,271186.2900000001
2019-10-11,1,128013.XSHE,0,107.85,0.0,271186.2900000001
2019-10-11,1,128023.XSHE,0,104.5,0.0,271186.2900000001
2019-10-11,1,128050.XSHE,0,95.94,0.0,271186.2900000001
2019-10-11,1,123011.XSHE,0,98.58,0.0,271186.2900000001
2019-10-11,1,113528.XSHG,0,111.139,0.0,271186.2900000001
2019-10-11,1,113530.XSHG,0,104.41,0.0,271186.2900000001
2019-10-11,1,128063.XSHE,0,100.587,0.0,271186.2900000001
2019-10-11,1,113527.XSHG,0,96.14,0.0,271186.2900000001
2019-10-11,1,113524.XSHG,0,96.42,0.0,271186.2900000001
2019-10-11,1,128062.XSHE,0,102.75,0.0,271186.2900000001
2019-10-11,1,113537.XSHG,0,115.912,0.0,271186.2900000001
2019-10-11,1,128010.XSHE,0,95.365,0.0,271186.2900000001
2019-10-11,1,128026.XSHE,0,103.722,0.0,271186.2900000001
2019-10-11,1,128014.XSHE,0,94.5,0.0,271186.2900000001
2019-10-11,1,128037.XSHE,0,102.79,0.0,271186.2900000001
2019-10-11,1,128032.XSHE,0,96.3,0.0,271186.2900000001
2019-10-11,1,123029.XSHE,0,98.7,0.0,271186.2900000001
2019-10-11,1,128069.XSHE,39,98.7,38493.0,309679.2900000001
2019-10-11,0,110056.XSHG,39,102.05,39799.5,269879.7900000001
2019-10-18,1,113502.XSHG,0,100.611,0.0,269879.7900000001
2019-10-18,1,127004.XSHE,0,94.61,0.0,269879.7900000001
2019-10-18,1,128013.XSHE,0,103.69,0.0,269879.7900000001
2019-10-18,1,128023.XSHE,0,98.98,0.0,269879.7900000001
2019-10-18,1,128050.XSHE,0,102.6,0.0,269879.7900000001
2019-10-18,1,123011.XSHE,0,98.286,0.0,269879.7900000001
2019-10-18,1,113528.XSHG,0,109.45,0.0,269879.7900000001
2019-10-18,1,113530.XSHG,0,95.91,0.0,269879.7900000001
2019-10-18,1,128063.XSHE,0,96.001,0.0,269879.7900000001
2019-10-18,1,113527.XSHG,0,96.08,0.0,269879.7900000001
2019-10-18,1,113524.XSHG,0,95.539,0.0,269879.7900000001
2019-10-18,1,128062.XSHE,0,101.2,0.0,269879.7900000001
2019-10-18,1,113537.XSHG,0,115.85,0.0,269879.7900000001
2019-10-18,1,128010.XSHE,0,106.67,0.0,269879.7900000001
2019-10-18,1,128026.XSHE,0,100.94,0.0,269879.7900000001
2019-10-18,1,128014.XSHE,0,94.13,0.0,269879.7900000001
2019-10-18,1,128037.XSHE,0,103.517,0.0,269879.7900000001
2019-10-18,1,128032.XSHE,0,100.274,0.0,269879.7900000001
2019-10-18,1,123029.XSHE,0,105.0,0.0,269879.7900000001
2019-10-18,1,110056.XSHG,39,105.0,40950.0,310829.7900000001
2019-10-18,0,128042.XSHE,39,96.4,37596.0,273233.7900000001
2019-10-25,1,113502.XSHG,0,101.469,0.0,273233.7900000001
2019-10-25,1,127004.XSHE,0,98.367,0.0,273233.7900000001
2019-10-25,1,128013.XSHE,0,98.2,0.0,273233.7900000001
2019-10-25,1,128023.XSHE,0,103.01,0.0,273233.7900000001
2019-10-25,1,128050.XSHE,0,102.5,0.0,273233.7900000001
2019-10-25,1,123011.XSHE,0,115.393,0.0,273233.7900000001
2019-10-25,1,113528.XSHG,0,109.592,0.0,273233.7900000001
2019-10-25,1,113530.XSHG,0,95.65,0.0,273233.7900000001
2019-10-25,1,128063.XSHE,0,100.0,0.0,273233.7900000001
2019-10-25,1,113527.XSHG,0,96.2,0.0,273233.7900000001
2019-10-25,1,113524.XSHG,0,95.193,0.0,273233.7900000001
2019-10-25,1,128062.XSHE,0,95.709,0.0,273233.7900000001
2019-10-25,1,113537.XSHG,0,104.96,0.0,273233.7900000001
2019-10-25,1,128010.XSHE,0,94.4,0.0,273233.7900000001
2019-10-25,1,128026.XSHE,0,93.935,0.0,273233.7900000001
2019-10-25,1,128014.XSHE,0,100.2,0.0,273233.7900000001
2019-10-25,1,128037.XSHE,0,99.866,0.0,273233.7900000001
2019-10-25,1,128032.XSHE,39,99.866,38947.74,312181.5300000001
2019-10-25,1,123029.XSHE,0,105.851,0.0,312181.5300000001
2019-10-25,1,128042.XSHE,0,103.255,0.0,312181.5300000001
2019-10-25,0,128069.XSHE,39,104.64,40809.6,271371.9300000001
2019-11-01,1,113502.XSHG,0,103.88,0.0,271371.9300000001
2019-11-01,1,127004.XSHE,0,94.692,0.0,271371.9300000001
2019-11-01,1,128013.XSHE,0,98.26,0.0,271371.9300000001
2019-11-01,1,128023.XSHE,0,99.597,0.0,271371.9300000001
2019-11-01,1,128050.XSHE,0,101.9,0.0,271371.9300000001
2019-11-01,1,123011.XSHE,0,105.03,0.0,271371.9300000001
2019-11-01,1,113528.XSHG,0,95.0,0.0,271371.9300000001
2019-11-01,1,113530.XSHG,0,109.43,0.0,271371.9300000001
2019-11-01,1,128063.XSHE,0,103.309,0.0,271371.9300000001
2019-11-01,1,113527.XSHG,0,93.555,0.0,271371.9300000001
2019-11-01,1,113524.XSHG,39,93.555,36486.450000000004,307858.3800000001
2019-11-01,1,128062.XSHE,0,105.1,0.0,307858.3800000001
2019-11-01,1,113537.XSHG,0,95.967,0.0,307858.3800000001
2019-11-01,1,128010.XSHE,0,101.02,0.0,307858.3800000001
2019-11-01,1,128026.XSHE,0,108.0,0.0,307858.3800000001
2019-11-01,1,128014.XSHE,0,93.9,0.0,307858.3800000001
2019-11-01,1,128037.XSHE,39,93.9,36621.0,344479.3800000001
2019-11-01,1,123029.XSHE,0,114.71,0.0,344479.3800000001
2019-11-01,1,128042.XSHE,0,100.185,0.0,344479.3800000001
2019-11-01,1,128069.XSHE,0,95.968,0.0,344479.3800000001
2019-11-01,0,127003.XSHE,39,99.76,38906.4,305572.9800000001
2019-11-01,0,128032.XSHE,39,103.36,40310.4,265262.5800000001
2019-11-08,1,113502.XSHG,0,103.601,0.0,265262.5800000001
2019-11-08,1,127004.XSHE,0,98.34,0.0,265262.5800000001
2019-11-08,1,128013.XSHE,0,94.165,0.0,265262.5800000001
2019-11-08,1,128023.XSHE,0,104.06,0.0,265262.5800000001
2019-11-08,1,128050.XSHE,0,104.839,0.0,265262.5800000001
2019-11-08,1,123011.XSHE,0,105.532,0.0,265262.5800000001
2019-11-08,1,113528.XSHG,0,110.0,0.0,265262.5800000001
2019-11-08,1,113530.XSHG,0,115.55,0.0,265262.5800000001
2019-11-08,1,128063.XSHE,0,100.36,0.0,265262.5800000001
2019-11-08,1,113527.XSHG,0,95.51,0.0,265262.5800000001
2019-11-08,1,128062.XSHE,0,102.08,0.0,265262.5800000001
2019-11-08,1,113537.XSHG,0,96.919,0.0,265262.5800000001
2019-11-08,1,128010.XSHE,0,107.7,0.0,265262.5800000001
2019-11-08,1,128026.XSHE,0,102.75,0.0,265262.5800000001
2019-11-08,1,128014.XSHE,0,99.872,0.0,265262.5800000001
2019-11-08,1,123029.XSHE,0,100.01,0.0,265262.5800000001
2019-11-08,1,128042.XSHE,0,104.052,0.0,265262.5800000001
2019-11-08,1,128069.XSHE,39,104.052,40580.28,305842.8600000001
2019-11-08,1,127003.XSHE,0,94.64,0.0,305842.8600000001
2019-11-08,1,128032.XSHE,39,94.64,36909.6,342752.4600000001
2019-11-08,0,113524.XSHG,39,94.32,36784.799999999996,305967.6600000001
2019-11-08,0,123025.XSHE,39,108.502,42315.78,263651.8800000001
2019-11-15,1,113502.XSHG,0,104.001,0.0,263651.8800000001
2019-11-15,1,127004.XSHE,0,93.895,0.0,263651.8800000001
2019-11-15,1,128013.XSHE,0,99.05,0.0,263651.8800000001
2019-11-15,1,128023.XSHE,0,101.25,0.0,263651.8800000001
2019-11-15,1,128050.XSHE,0,96.0,0.0,263651.8800000001
2019-11-15,1,123011.XSHE,0,110.423,0.0,263651.8800000001
2019-11-15,1,113528.XSHG,0,104.55,0.0,263651.8800000001
2019-11-15,1,113530.XSHG,0,96.401,0.0,263651.8800000001
2019-11-15,1,128063.XSHE,0,101.85,0.0,263651.8800000001
2019-11-15,1,113527.XSHG,0,95.02,0.0,263651.8800000001
2019-11-15,1,128062.XSHE,0,100.25,0.0,263651.8800000001
2019-11-15,1,113537.XSHG,0,114.835,0.0,263651.8800000001
2019-11-15,1,128010.XSHE,39,114.835,44785.649999999994,308437.53000000014
2019-11-15,1,128026.XSHE,0,102.98,0.0,308437.53000000014
2019-11-15,1,128014.XSHE,0,97.98,0.0,308437.53000000014
2019-11-15,1,123029.XSHE,0,94.501,0.0,308437.53000000014
2019-11-15,1,128042.XSHE,0,101.297,0.0,308437.53000000014
2019-11-15,1,127003.XSHE,0,99.53,0.0,308437.53000000014
2019-11-15,1,113524.XSHG,0,93.669,0.0,308437.53000000014
2019-11-15,1,123025.XSHE,39,93.669,36530.909999999996,344968.4400000001
2019-11-15,0,123028.XSHE,39,105.32,41074.799999999996,303893.64000000013
2019-11-15,0,128037.XSHE,39,103.905,40522.95,263370.6900000001
2019-11-22,0,113502.XSHG,1,91.237,912.3699999999999,262458.3200000001
2019-11-22,0,127004.XSHE,1,93.246,932.4599999999999,261525.86000000013
2019-11-22,0,128013.XSHE,1,97.38,973.8,260552.06000000014
2019-11-22,0,128023.XSHE,1,103.65,1036.5,259515.56000000014
2019-11-22,0,128050.XSHE,1,101.85,1018.5,258497.06000000014
2019-11-22,1,123011.XSHE,39,101.85,39721.5,298218.5600000002
2019-11-22,0,113528.XSHG,1,103.891,1038.91,297179.6500000002
2019-11-22,0,113530.XSHG,1,95.62,956.2,296223.4500000002
2019-11-22,0,128063.XSHE,1,95.45,954.5,295268.9500000002
2019-11-22,0,113527.XSHG,1,103.7,1037.0,294231.9500000002
2019-11-22,0,128062.XSHE,1,95.41,954.0999999999999,293277.8500000002
2019-11-22,0,113537.XSHG,1,114.363,1143.63,292134.2200000002
2019-11-22,0,128026.XSHE,1,95.262,952.62,291181.6000000002
2019-11-22,0,128014.XSHE,1,99.19,991.9,290189.7000000002
2019-11-22,0,123029.XSHE,1,94.161,941.61,289248.0900000002
2019-11-22,1,128042.XSHE,39,94.161,36722.79,325970.8800000002
2019-11-22,0,127003.XSHE,1,98.64,986.4,324984.48000000016
2019-11-22,0,113524.XSHG,1,91.54,915.4000000000001,324069.08000000013
2019-11-22,0,123028.XSHE,1,97.737,977.3699999999999,323091.71000000014
2019-11-22,0,128037.XSHE,1,104.309,1043.09,322048.6200000001
2019-11-22,0,128018.XSHE,40,108.2,43280.0,278768.6200000001
2019-11-22,0,128032.XSHE,40,101.22,40488.0,238280.6200000001
2019-11-29,1,113502.XSHG,0,105.6,0.0,238280.6200000001
2019-11-29,1,127004.XSHE,0,114.3,0.0,238280.6200000001
2019-11-29,1,128013.XSHE,0,96.78,0.0,238280.6200000001
2019-11-29,1,128023.XSHE,0,95.054,0.0,238280.6200000001
2019-11-29,1,128050.XSHE,0,103.48,0.0,238280.6200000001
2019-11-29,1,113528.XSHG,0,90.72,0.0,238280.6200000001
2019-11-29,1,113530.XSHG,40,90.72,36288.0,274568.6200000001
2019-11-29,1,128063.XSHE,0,95.298,0.0,274568.6200000001
2019-11-29,1,113527.XSHG,0,98.151,0.0,274568.6200000001
2019-11-29,1,128062.XSHE,0,101.3,0.0,274568.6200000001
2019-11-29,1,113537.XSHG,0,94.871,0.0,274568.6200000001
2019-11-29,1,128026.XSHE,0,100.901,0.0,274568.6200000001
2019-11-29,1,128014.XSHE,0,93.069,0.0,274568.6200000001
2019-11-29,1,123029.XSHE,0,97.049,0.0,274568.6200000001
2019-11-29,1,127003.XSHE,0,93.489,0.0,274568.6200000001
2019-11-29,1,113524.XSHG,0,89.34200000000001,0.0,274568.6200000001
2019-11-29,1,123028.XSHE,0,103.201,0.0,274568.6200000001
2019-11-29,1,128037.XSHE,0,99.393,0.0,274568.6200000001
2019-11-29,1,128018.XSHE,0,98.65,0.0,274568.6200000001
2019-11-29,1,128032.XSHE,40,98.65,39460.0,314028.6200000001
2019-11-29,0,123033.XSHE,40,97.6,39040.0,274988.6200000001
2019-11-29,0,128042.XSHE,40,103.998,41599.2,233389.4200000001
2019-12-06,1,113502.XSHG,0,108.05,0.0,233389.4200000001
2019-12-06,1,127004.XSHE,0,98.35,0.0,233389.4200000001
2019-12-06,1,128013.XSHE,0,93.029,0.0,233389.4200000001
2019-12-06,1,128023.XSHE,0,103.414,0.0,233389.4200000001
2019-12-06,1,128050.XSHE,0,101.64,0.0,233389.4200000001
2019-12-06,1,113528.XSHG,0,91.15,0.0,233389.4200000001
2019-12-06,1,128063.XSHE,0,105.6,0.0,233389.4200000001
2019-12-06,1,113527.XSHG,0,97.698,0.0,233389.4200000001
2019-12-06,1,128062.XSHE,0,95.726,0.0,233389.4200000001
2019-12-06,1,113537.XSHG,0,95.1,0.0,233389.4200000001
2019-12-06,1,128026.XSHE,0,95.05,0.0,233389.4200000001
2019-12-06,1,128014.XSHE,0,96.88,0.0,233389.4200000001
2019-12-06,1,123029.XSHE,0,97.2,0.0,233389.4200000001
2019-12-06,1,127003.XSHE,0,93.513,0.0,233389.4200000001
2019-12-06,1,113524.XSHG,0,90.02,0.0,233389.4200000001
2019-12-06,1,123028.XSHE,0,102.806,0.0,233389.4200000001
2019-12-06,1,128037.XSHE,0,101.6,0.0,233389.4200000001
2019-12-06,1,128018.XSHE,0,99.424,0.0,233389.4200000001
2019-12-06,1,123033.XSHE,0,114.06,0.0,233389.4200000001
2019-12-06,1,128042.XSHE,40,114.06,45624.0,279013.4200000001
2019-12-06,0,128069.XSHE,40,106.71,42684.0,236329.4200000001
2019-12-13,1,113502.XSHG,0,110.183,0.0,236329.4200000001
2019-12-13,1,127004.XSHE,0,99.14,0.0,236329.4200000001
2019-12-13,1,128013.XSHE,0,92.72,0.0,236329.4200000001
2019-12-13,1,128023.XSHE,0,104.0,0.0,236329.4200000001
2019-12-13,1,128050.XSHE,0,107.52,0.0,236329.4200000001
2019-12-13,1,113528.XSHG,0,92.08,0.0,236329.4200000001
2019-12-13,1,128063.XSHE,0,102.555,0.0,236329.4200000001
2019-12-13,1,113527.XSHG,0,97.536,0.0,236329.4200000001
2019-12-13,1,128062.XSHE,0,106.55,0.0,236329.4200000001
2019-12-13,1,113537.XSHG,0,95.512,0.0,236329.4200000001
2019-12-13,1,128026.XSHE,0,95.3,0.0,236329.4200000001
2019-12-13,1,128014.XSHE,0,97.2,0.0,236329.4200000001
2019-12-13,1,123029.XSHE,0,105.221,0.0,236329.4200000001
2019-12-13,1,127003.XSHE,0,93.884,0.0,236329.4200000001
2019-12-13,1,113524.XSHG,0,89.99600000000002,0.0,236329.4200000001
2019-12-13,1,123028.XSHE,0,96.65,0.0,236329.4200000001
2019-12-13,1,128037.XSHE,0,102.45,0.0,236329.4200000001
2019-12-13,1,128018.XSHE,0,99.0,0.0,236329.4200000001
2019-12-13,1,123033.XSHE,0,115.003,0.0,236329.4200000001
2019-12-13,1,128069.XSHE,0,95.806,0.0,236329.4200000001
2019-12-20,1,113502.XSHG,-1,109.8,-1098.0,237427.4200000001
2019-12-20,1,127004.XSHE,-1,106.99,-1069.8999999999999,238497.3200000001
2019-12-20,1,128013.XSHE,-1,99.699,-996.99,239494.31000000008
2019-12-20,1,128023.XSHE,-1,101.02,-1010.1999999999999,240504.5100000001
2019-12-20,1,128050.XSHE,-1,103.0,-1030.0,241534.5100000001
2019-12-20,1,113528.XSHG,-1,99.246,-992.4599999999999,242526.9700000001
2019-12-20,1,128063.XSHE,-1,109.4,-1094.0,243620.9700000001
2019-12-20,1,113527.XSHG,-1,91.56,-915.6,244536.5700000001
2019-12-20,1,128062.XSHE,-1,101.0,-1010.0,245546.5700000001
2019-12-20,1,113537.XSHG,-1,96.719,-967.1899999999999,246513.7600000001
2019-12-20,1,128026.XSHE,-1,95.81,-958.1,247471.8600000001
2019-12-20,1,128014.XSHE,-1,103.949,-1039.49,248511.3500000001
2019-12-20,1,123029.XSHE,-1,94.548,-945.48,249456.8300000001
2019-12-20,1,127003.XSHE,-1,92.821,-928.21,250385.0400000001
2019-12-20,1,113524.XSHG,-1,90.719,-907.1899999999999,251292.2300000001
2019-12-20,1,123028.XSHE,40,90.719,36287.6,287579.8300000001
2019-12-20,1,128037.XSHE,-1,98.6,-986.0,288565.8300000001
2019-12-20,1,128018.XSHE,40,98.6,39440.0,328005.8300000001
2019-12-20,1,123033.XSHE,-1,116.63,-1166.3,329172.13000000006
2019-12-20,1,128069.XSHE,40,116.63,46652.0,375824.13000000006
2019-12-20,0,113535.XSHG,39,95.66,37307.399999999994,338516.7300000001
2019-12-20,0,128010.XSHE,39,97.7,38103.0,300413.7300000001
2019-12-20,0,128042.XSHE,39,104.538,40769.82,259643.9100000001
2019-12-27,1,113502.XSHG,0,89.32,0.0,259643.9100000001
2019-12-27,1,127004.XSHE,0,116.366,0.0,259643.9100000001
2019-12-27,1,128013.XSHE,0,103.0,0.0,259643.9100000001
2019-12-27,1,128023.XSHE,0,103.767,0.0,259643.9100000001
2019-12-27,1,128050.XSHE,0,100.905,0.0,259643.9100000001
2019-12-27,1,113528.XSHG,0,99.4,0.0,259643.9100000001
2019-12-27,1,128063.XSHE,0,110.83,0.0,259643.9100000001
2019-12-27,1,113527.XSHG,0,92.31,0.0,259643.9100000001
2019-12-27,1,128062.XSHE,0,105.727,0.0,259643.9100000001
2019-12-27,1,113537.XSHG,0,95.283,0.0,259643.9100000001
2019-12-27,1,128026.XSHE,0,99.998,0.0,259643.9100000001
2019-12-27,1,128014.XSHE,0,101.64,0.0,259643.9100000001
2019-12-27,1,123029.XSHE,0,96.8,0.0,259643.9100000001
2019-12-27,1,127003.XSHE,0,92.517,0.0,259643.9100000001
2019-12-27,1,113524.XSHG,39,92.517,36081.63,295725.5400000001
2019-12-27,1,128037.XSHE,0,109.031,0.0,295725.5400000001
2019-12-27,1,123033.XSHE,0,94.042,0.0,295725.5400000001
2019-12-27,1,113535.XSHG,39,94.042,36676.38,332401.9200000001
2019-12-27,1,128010.XSHE,0,98.26,0.0,332401.9200000001
2019-12-27,1,128042.XSHE,0,96.11,0.0,332401.9200000001
2019-12-27,0,123028.XSHE,39,110.899,43250.61,289151.3100000001
2019-12-27,0,128069.XSHE,39,104.949,40930.11,248221.20000000013
2020-01-03,1,113502.XSHG,0,89.35,0.0,248221.20000000013
2020-01-03,1,127004.XSHE,0,120.31,0.0,248221.20000000013
2020-01-03,1,128013.XSHE,0,104.65,0.0,248221.20000000013
2020-01-03,1,128023.XSHE,0,110.592,0.0,248221.20000000013
2020-01-03,1,128050.XSHE,0,97.666,0.0,248221.20000000013
2020-01-03,1,113528.XSHG,0,100.103,0.0,248221.20000000013
2020-01-03,1,128063.XSHE,0,105.01,0.0,248221.20000000013
2020-01-03,1,113527.XSHG,0,92.59,0.0,248221.20000000013
2020-01-03,1,128062.XSHE,0,105.759,0.0,248221.20000000013
2020-01-03,1,113537.XSHG,39,105.759,41246.009999999995,289467.21000000014
2020-01-03,1,128026.XSHE,0,105.0,0.0,289467.21000000014
2020-01-03,1,128014.XSHE,0,100.961,0.0,289467.21000000014
2020-01-03,1,123029.XSHE,0,94.7,0.0,289467.21000000014
2020-01-03,1,127003.XSHE,0,93.501,0.0,289467.21000000014
2020-01-03,1,128037.XSHE,0,107.25,0.0,289467.21000000014
2020-01-03,1,123033.XSHE,0,100.11,0.0,289467.21000000014
2020-01-03,1,128010.XSHE,0,102.6,0.0,289467.21000000014
2020-01-03,1,128042.XSHE,39,102.6,40014.0,329481.21000000014
2020-01-03,1,123028.XSHE,0,97.497,0.0,329481.21000000014
2020-01-03,1,128069.XSHE,0,101.7,0.0,329481.21000000014
2020-01-03,0,113524.XSHG,39,112.398,43835.22,285645.9900000001
2020-01-03,0,113535.XSHG,39,96.3,37557.0,248088.9900000001
2020-01-10,1,113502.XSHG,-1,102.3,-1023.0,249111.9900000001
2020-01-10,1,127004.XSHE,-1,105.771,-1057.71,250169.7000000001
2020-01-10,1,128013.XSHE,-1,106.171,-1061.71,251231.4100000001
2020-01-10,1,128023.XSHE,-1,98.7,-987.0,252218.4100000001
2020-01-10,1,128050.XSHE,-1,105.7,-1057.0,253275.4100000001
2020-01-10,1,113528.XSHG,-1,94.511,-945.1099999999999,254220.52000000008
2020-01-10,1,128063.XSHE,-1,100.58,-1005.8,255226.32000000007
2020-01-10,1,113527.XSHG,-1,114.889,-1148.8899999999999,256375.21000000008
2020-01-10,1,128062.XSHE,39,114.889,44806.71000000001,301181.92000000004
2020-01-10,1,128026.XSHE,-1,106.636,-1066.36,302248.28
2020-01-10,1,128014.XSHE,-1,107.48,-1074.8,303323.08
2020-01-10,1,123029.XSHE,39,107.48,41917.200000000004,345240.28
2020-01-10,1,127003.XSHE,-1,102.99,-1029.8999999999999,346270.18000000005
2020-01-10,1,128037.XSHE,-1,111.78,-1117.8,347387.98000000004
2020-01-10,1,123033.XSHE,-1,97.789,-977.89,348365.87000000005
2020-01-10,1,128010.XSHE,-1,102.221,-1022.21,349388.0800000001
2020-01-10,1,123028.XSHE,-1,111.6,-1116.0,350504.0800000001
2020-01-10,1,128069.XSHE,-1,102.45,-1024.5,351528.5800000001
2020-01-10,1,113524.XSHG,-1,97.749,-977.49,352506.07000000007
2020-01-10,1,113535.XSHG,-1,103.3,-1033.0,353539.07000000007
2020-01-10,0,113016.XSHG,38,94.24,35811.2,317727.87000000005
2020-01-10,0,113530.XSHG,38,101.55,38589.0,279138.87000000005
2020-01-17,0,113502.XSHG,1,101.197,1011.97,278126.9000000001
2020-01-17,1,127004.XSHE,38,101.197,38454.86,316581.76000000007
2020-01-17,0,128013.XSHE,1,107.7,1077.0,315504.76000000007
2020-01-17,0,128023.XSHE,1,113.5,1135.0,314369.76000000007
2020-01-17,0,128050.XSHE,1,88.55,885.5,313484.26000000007
2020-01-17,0,113528.XSHG,1,96.748,967.48,312516.7800000001
2020-01-17,0,128063.XSHE,1,102.23,1022.3000000000001,311494.4800000001
2020-01-17,0,113527.XSHG,1,98.799,987.99,310506.4900000001
2020-01-17,0,128026.XSHE,1,106.799,1067.99,309438.5000000001
2020-01-17,0,128014.XSHE,1,110.31,1103.1,308335.40000000014
2020-01-17,0,127003.XSHE,1,105.349,1053.49,307281.91000000015
2020-01-17,0,128037.XSHE,1,99.279,992.79,306289.12000000017
2020-01-17,0,123033.XSHE,1,104.629,1046.29,305242.8300000002
2020-01-17,0,128010.XSHE,1,101.79,1017.9000000000001,304224.93000000017
2020-01-17,0,123028.XSHE,1,103.14,1031.4,303193.53000000014
2020-01-17,0,128069.XSHE,1,100.1,1001.0,302192.53000000014
2020-01-17,0,113524.XSHG,1,93.95,939.5,301253.03000000014
2020-01-17,0,113535.XSHG,1,95.49,954.9,300298.1300000001
2020-01-17,0,113016.XSHG,1,113.0,1130.0,299168.1300000001
2020-01-17,0,113530.XSHG,1,101.55,1015.5,298152.6300000001
2020-01-17,0,128062.XSHE,39,106.01,41343.9,256808.73000000013
2020-01-23,1,113502.XSHG,0,107.33,0.0,256808.73000000013
2020-01-23,1,128013.XSHE,0,100.922,0.0,256808.73000000013
2020-01-23,1,128023.XSHE,0,100.27,0.0,256808.73000000013
2020-01-23,1,128050.XSHE,0,88.97,0.0,256808.73000000013
2020-01-23,1,113528.XSHG,0,98.84,0.0,256808.73000000013
2020-01-23,1,128063.XSHE,0,99.511,0.0,256808.73000000013
